datetime,Open,High,Low,Close,Volume
27.12.2017 19:00:00.000,170.361,170.390,169.996,170.167,13.3305
27.12.2017 20:00:00.000,170.181,170.557,170.117,170.557,13.746
28.12.2017 14:00:00.000,171.088,171.718,170.887,171.527,11.7831
28.12.2017 15:00:00.000,171.531,171.838,171.328,171.478,17.3403
28.12.2017 16:00:00.000,171.477,171.528,171.227,171.308,11.774
28.12.2017 17:00:00.000,171.308,171.379,170.998,171.027,10.3986
28.12.2017 18:00:00.000,171.028,171.042,170.697,170.828,10.348
28.12.2017 19:00:00.000,170.827,170.862,170.477,170.527,9.7972
28.12.2017 20:00:00.000,170.528,170.910,170.497,170.898,13.0309
29.12.2017 14:00:00.000,170.528,170.539,169.712,169.922,14.5398
29.12.2017 15:00:00.000,169.922,169.938,169.307,169.628,20.5329
29.12.2017 16:00:00.000,169.627,170.079,169.497,170.077,17.6915
29.12.2017 17:00:00.000,170.080,170.212,169.991,170.117,12.1698
29.12.2017 18:00:00.000,170.107,170.248,169.997,170.029,12.338
29.12.2017 19:00:00.000,170.027,170.058,169.908,169.977,12.4561
29.12.2017 20:00:00.000,169.978,170.078,169.217,169.279,17.2631
02.01.2018 14:00:00.000,170.138,171.058,169.257,170.968,16.6204
02.01.2018 15:00:00.000,170.967,171.588,170.857,171.498,22.6774
02.01.2018 16:00:00.000,171.490,171.510,171.097,171.198,16.6751
02.01.2018 17:00:00.000,171.198,171.488,171.187,171.281,13.6656
02.01.2018 18:00:00.000,171.278,171.688,171.277,171.667,13.1437
02.01.2018 19:00:00.000,171.668,172.097,171.648,171.978,13.7003
02.01.2018 20:00:00.000,171.978,172.218,171.697,172.198,15.1868
03.01.2018 14:00:00.000,172.527,173.869,172.167,173.869,15.6354
03.01.2018 15:00:00.000,173.869,174.538,173.757,174.147,22.3699
03.01.2018 16:00:00.000,174.148,174.278,173.497,173.648,18.3013
03.01.2018 17:00:00.000,173.649,173.718,173.217,173.299,14.8359
03.01.2018 18:00:00.000,173.308,173.469,172.927,172.959,13.5029
03.01.2018 19:00:00.000,172.959,173.078,172.327,172.381,18.0229
03.01.2018 20:00:00.000,172.379,172.578,171.967,172.108,21.7288
04.01.2018 14:00:00.000,172.628,173.147,172.078,172.918,15.8875
04.01.2018 15:00:00.000,172.927,173.451,172.652,172.950,21.7972
04.01.2018 16:00:00.000,172.950,173.458,172.748,173.018,18.6561
04.01.2018 17:00:00.000,173.017,173.208,172.647,172.829,14.4017
04.01.2018 18:00:00.000,172.827,172.927,172.590,172.927,13.309
04.01.2018 19:00:00.000,172.928,173.178,172.841,173.117,11.2864
04.01.2018 20:00:00.000,173.122,173.228,172.947,173.018,16.8935
05.01.2018 14:00:00.000,173.497,174.167,173.053,174.058,14.7072
05.01.2018 15:00:00.000,174.058,175.178,173.779,175.127,25.9184
05.01.2018 16:00:00.000,175.142,175.168,174.737,174.938,19.8211
05.01.2018 17:00:00.000,174.938,174.938,174.557,174.847,14.5981
05.01.2018 18:00:00.000,174.847,175.028,174.747,175.012,14.2068
05.01.2018 19:00:00.000,175.018,175.078,174.647,174.837,15.1735
05.01.2018 20:00:00.000,174.837,175.208,174.747,174.977,20.6628
08.01.2018 14:00:00.000,174.298,175.578,174.298,174.990,13.4799
08.01.2018 15:00:00.000,174.990,175.088,174.467,174.848,22.5975
08.01.2018 16:00:00.000,174.838,175.127,174.767,174.897,16.7557
08.01.2018 17:00:00.000,174.907,174.948,174.469,174.533,14.2996
08.01.2018 18:00:00.000,174.538,174.921,174.529,174.687,13.8506
08.01.2018 19:00:00.000,174.687,174.701,174.278,174.428,13.752
08.01.2018 20:00:00.000,174.437,174.478,173.927,174.317,18.517
09.01.2018 14:00:00.000,174.498,174.828,173.397,173.607,18.4329
09.01.2018 15:00:00.000,173.617,174.178,173.407,174.008,25.6452
09.01.2018 16:00:00.000,174.008,174.598,173.917,174.527,20.7596
09.01.2018 17:00:00.000,174.528,174.908,174.357,174.768,14.9464
09.01.2018 18:00:00.000,174.767,175.048,174.697,174.748,14.4586
09.01.2018 19:00:00.000,174.748,174.783,174.437,174.777,16.2427
09.01.2018 20:00:00.000,174.778,174.812,174.201,174.317,19.0033
10.01.2018 14:00:00.000,173.097,173.887,172.997,173.338,20.1839
10.01.2018 15:00:00.000,173.338,174.198,173.027,173.568,29.2057
10.01.2018 16:00:00.000,173.568,173.898,173.177,173.198,20.1112
10.01.2018 17:00:00.000,173.197,173.439,172.997,173.358,16.1053
10.01.2018 18:00:00.000,173.367,173.722,173.037,173.687,15.6685
10.01.2018 19:00:00.000,173.688,173.901,173.418,173.718,18.5744
10.01.2018 20:00:00.000,173.717,174.288,173.527,174.238,18.9916
11.01.2018 14:00:00.000,174.538,175.458,174.497,175.079,15.1575
11.01.2018 15:00:00.000,175.087,175.468,174.817,175.228,22.3495
11.01.2018 16:00:00.000,175.238,175.378,174.993,175.077,18.6756
11.01.2018 17:00:00.000,175.078,175.277,174.947,175.208,16.2173
11.01.2018 18:00:00.000,175.220,175.262,174.897,175.027,12.6375
11.01.2018 19:00:00.000,175.028,175.198,174.948,175.047,12.5315
11.01.2018 20:00:00.000,175.048,175.268,174.987,175.268,13.6512
12.01.2018 14:00:00.000,176.047,176.308,175.658,175.958,15.7566
12.01.2018 15:00:00.000,175.967,177.038,175.937,176.797,23.3637
12.01.2018 16:00:00.000,176.798,176.951,176.281,176.783,21.3008
12.01.2018 17:00:00.000,176.779,176.968,176.627,176.937,15.7088
12.01.2018 18:00:00.000,176.927,177.088,176.767,176.997,15.0269
12.01.2018 19:00:00.000,176.997,177.328,176.927,177.018,15.8748
12.01.2018 20:00:00.000,177.018,177.208,176.788,176.997,21.0284
16.01.2018 14:00:00.000,177.897,179.087,177.197,178.957,16.0619
16.01.2018 15:00:00.000,178.957,179.388,178.148,178.247,20.6178
16.01.2018 16:00:00.000,178.247,178.248,177.318,177.498,40.3632
16.01.2018 17:00:00.000,177.508,177.878,177.147,177.307,24.5373
16.01.2018 18:00:00.000,177.319,177.568,177.007,177.058,20.082
16.01.2018 19:00:00.000,177.057,177.228,176.127,176.438,50.4418
16.01.2018 20:00:00.000,176.447,176.939,176.183,176.183,44.3738
17.01.2018 14:00:00.000,176.097,176.188,175.047,175.618,12.8997
17.01.2018 15:00:00.000,175.617,176.048,175.198,175.658,39.0386
17.01.2018 16:00:00.000,175.657,175.898,175.398,175.557,27.0241
17.01.2018 17:00:00.000,175.558,175.978,175.427,175.947,21.8129
17.01.2018 18:00:00.000,175.937,177.488,175.648,176.698,39.1463
17.01.2018 19:00:00.000,176.708,178.552,176.617,178.458,21.2336
17.01.2018 20:00:00.000,178.467,179.238,178.428,179.017,19.2242
18.01.2018 14:00:00.000,179.308,179.992,178.718,179.699,6.2483
18.01.2018 15:00:00.000,179.699,179.808,178.237,179.117,10.422
18.01.2018 16:00:00.000,179.117,179.718,178.938,179.278,10.1865
18.01.2018 17:00:00.000,179.277,179.759,179.101,179.708,6.8825
18.01.2018 18:00:00.000,179.727,180.011,179.407,179.908,5.9979
18.01.2018 19:00:00.000,179.908,180.088,179.717,179.958,8.07
18.01.2018 20:00:00.000,179.958,179.958,179.007,179.258,8.8601
19.01.2018 14:00:00.000,178.548,179.548,178.370,178.748,5.4487
19.01.2018 15:00:00.000,178.748,178.748,177.567,177.831,20.825
19.01.2018 16:00:00.000,177.827,178.612,177.407,178.027,7.4547
19.01.2018 17:00:00.000,178.028,178.628,178.007,178.428,4.5681
19.01.2018 18:00:00.000,178.427,178.680,178.297,178.328,4.8894
19.01.2018 19:00:00.000,178.327,178.562,178.258,178.438,6.5034
19.01.2018 20:00:00.000,178.438,178.588,177.957,178.448,7.2751
22.01.2018 14:00:00.000,177.257,177.768,176.667,177.368,4.8432
22.01.2018 15:00:00.000,177.357,177.418,176.877,177.001,8.09
22.01.2018 16:00:00.000,176.999,177.230,176.827,177.131,6.0851
22.01.2018 17:00:00.000,177.129,177.471,177.090,177.328,5.2904
22.01.2018 18:00:00.000,177.328,177.661,177.317,177.438,4.0374
22.01.2018 19:00:00.000,177.438,177.483,176.809,176.998,4.031
22.01.2018 20:00:00.000,176.997,177.091,176.692,176.863,5.536
23.01.2018 14:00:00.000,177.287,178.517,176.827,177.968,5.3347
23.01.2018 15:00:00.000,177.967,178.748,177.749,178.588,10.3398
23.01.2018 16:00:00.000,178.588,179.008,178.467,178.487,8.521
23.01.2018 17:00:00.000,178.498,178.971,178.459,178.788,6.6054
23.01.2018 18:00:00.000,178.791,179.368,178.720,179.319,5.6537
23.01.2018 19:00:00.000,179.319,179.428,177.027,177.037,14.7179
23.01.2018 20:00:00.000,177.051,177.737,176.817,176.977,44.2251
24.01.2018 14:00:00.000,177.167,177.218,174.797,175.707,31.3945
24.01.2018 15:00:00.000,175.717,175.858,174.872,174.908,44.6336
24.01.2018 16:00:00.000,174.907,175.390,174.567,174.968,88.3157
24.01.2018 17:00:00.000,174.978,175.322,174.331,174.359,79.8299
24.01.2018 18:00:00.000,174.358,174.597,173.197,174.178,84.7208
24.01.2018 19:00:00.000,174.189,174.738,173.858,174.329,50.0222
24.01.2018 20:00:00.000,174.329,174.463,173.801,174.203,68.6335
25.01.2018 14:00:00.000,174.348,174.937,172.450,173.030,26.6566
25.01.2018 15:00:00.000,173.030,173.390,172.252,173.058,86.7899
25.01.2018 16:00:00.000,173.057,173.567,172.967,173.511,8.7143
25.01.2018 17:00:00.000,173.518,173.688,172.637,172.637,8.4894
25.01.2018 18:00:00.000,172.638,172.779,172.147,172.328,20.8199
25.01.2018 19:00:00.000,172.337,172.338,170.767,171.202,9.8731
25.01.2018 20:00:00.000,171.208,171.292,170.527,171.117,9.9161
26.01.2018 14:00:00.000,171.947,171.967,170.777,171.511,4.3241
26.01.2018 15:00:00.000,171.508,171.550,170.293,171.288,7.7958
26.01.2018 16:00:00.000,171.287,171.329,170.707,171.087,8.1522
26.01.2018 17:00:00.000,171.088,171.098,170.217,170.241,6.4384
26.01.2018 18:00:00.000,170.247,171.130,170.057,171.078,6.8526
26.01.2018 19:00:00.000,171.078,171.539,170.798,171.048,7.4648
26.01.2018 20:00:00.000,171.057,171.488,170.857,171.437,9.2717
29.01.2018 14:00:00.000,169.878,169.977,167.238,168.657,5.4544
29.01.2018 15:00:00.000,168.657,168.711,167.067,168.317,9.1958
29.01.2018 16:00:00.000,168.287,169.228,167.918,169.188,8.3156
29.01.2018 17:00:00.000,169.187,169.201,168.437,168.777,24.9489
29.01.2018 18:00:00.000,168.797,168.988,168.457,168.497,23.1014
29.01.2018 19:00:00.000,168.498,168.527,167.757,168.197,27.884
29.01.2018 20:00:00.000,168.198,168.528,167.797,167.887,35.0617
30.01.2018 14:00:00.000,165.427,166.908,164.687,166.707,29.8767
30.01.2018 15:00:00.000,166.678,167.308,165.857,167.047,52.3062
30.01.2018 16:00:00.000,167.067,167.357,165.738,165.898,42.726
30.01.2018 17:00:00.000,165.897,166.447,165.847,165.987,36.0024
30.01.2018 18:00:00.000,165.988,166.208,165.098,166.028,36.9293
30.01.2018 19:00:00.000,166.028,166.647,165.947,166.308,33.1286
30.01.2018 20:00:00.000,166.308,167.048,166.217,166.938,30.8413
31.01.2018 14:00:00.000,166.798,168.427,166.797,167.557,20.1047
31.01.2018 15:00:00.000,167.567,168.218,167.347,167.527,33.9799
31.01.2018 16:00:00.000,167.508,167.697,166.717,166.787,30.9015
31.01.2018 17:00:00.000,166.788,167.237,166.647,166.697,25.2188
31.01.2018 18:00:00.000,166.697,167.148,166.667,167.018,22.9319
31.01.2018 19:00:00.000,167.018,167.358,166.497,166.877,39.45
31.01.2018 20:00:00.000,166.888,167.648,166.747,167.448,41.886
01.02.2018 14:00:00.000,167.198,168.198,166.748,167.848,22.4476
01.02.2018 15:00:00.000,167.817,168.178,166.967,167.127,37.7009
01.02.2018 16:00:00.000,167.128,168.027,166.967,168.027,33.4449
01.02.2018 17:00:00.000,168.027,168.598,167.717,167.787,15.4119
01.02.2018 18:00:00.000,167.788,168.153,167.318,167.438,7.6155
01.02.2018 19:00:00.000,167.437,168.118,167.117,168.101,9.3931
01.02.2018 20:00:00.000,168.101,168.101,166.807,167.743,10.6608
02.02.2018 14:00:00.000,165.998,166.057,163.202,163.588,6.1192
02.02.2018 15:00:00.000,163.607,164.168,162.867,163.637,11.5416
02.02.2018 16:00:00.000,163.627,163.840,162.739,162.927,10.7042
02.02.2018 17:00:00.000,162.928,163.137,162.420,162.688,10.3039
02.02.2018 18:00:00.000,162.680,162.687,160.897,162.368,10.562
02.02.2018 19:00:00.000,162.368,162.410,160.997,161.617,10.605
02.02.2018 20:00:00.000,161.607,161.859,160.098,160.347,12.6852
05.02.2018 14:00:00.000,159.097,163.197,157.998,163.128,4.7884
05.02.2018 15:00:00.000,163.133,163.848,162.659,163.357,11.1231
05.02.2018 16:00:00.000,163.377,163.828,161.097,161.627,9.8993
05.02.2018 17:00:00.000,161.628,162.031,160.678,161.498,9.8288
05.02.2018 18:00:00.000,161.498,162.457,160.757,162.401,9.6046
05.02.2018 19:00:00.000,162.409,162.458,160.388,160.627,10.8558
05.02.2018 20:00:00.000,160.637,161.073,155.998,156.658,9.4391
06.02.2018 14:00:00.000,154.998,160.980,153.997,158.838,4.7651
06.02.2018 15:00:00.000,158.817,160.308,156.208,157.827,6.898
06.02.2018 16:00:00.000,157.848,159.357,156.501,158.497,6.5274
06.02.2018 17:00:00.000,158.498,160.872,158.497,160.478,10.4766
06.02.2018 18:00:00.000,160.477,160.698,158.977,159.257,10.9772
06.02.2018 19:00:00.000,159.235,161.918,158.617,161.758,12.2203
06.02.2018 20:00:00.000,161.757,163.708,161.537,162.868,15.2381
07.02.2018 14:00:00.000,162.977,163.027,161.117,161.957,8.426
07.02.2018 15:00:00.000,161.957,162.598,161.348,161.978,15.0758
07.02.2018 16:00:00.000,161.997,162.378,161.268,161.678,14.5908
07.02.2018 17:00:00.000,161.691,161.813,160.108,160.477,14.1646
07.02.2018 18:00:00.000,160.498,161.368,159.057,161.097,34.5648
07.02.2018 19:00:00.000,161.137,161.407,159.847,160.437,47.3647
07.02.2018 20:00:00.000,160.438,161.288,159.517,159.517,53.0718
08.02.2018 14:00:00.000,160.258,160.738,159.617,160.137,29.9528
08.02.2018 15:00:00.000,160.138,160.877,159.567,160.098,56.7819
08.02.2018 16:00:00.000,160.067,160.988,159.477,160.388,56.6356
08.02.2018 17:00:00.000,160.387,160.527,157.877,158.738,57.6066
08.02.2018 18:00:00.000,158.737,160.167,158.387,159.807,45.5431
08.02.2018 19:00:00.000,159.808,160.097,158.467,158.827,43.3833
08.02.2018 20:00:00.000,158.827,159.368,155.040,155.178,63.9506
09.02.2018 14:00:00.000,156.997,157.787,155.808,157.147,29.7785
09.02.2018 15:00:00.000,157.127,157.868,154.707,155.877,56.3352
09.02.2018 16:00:00.000,155.878,156.428,154.847,154.938,43.5417
09.02.2018 17:00:00.000,154.928,155.327,151.487,153.917,32.3655
09.02.2018 18:00:00.000,153.917,153.917,150.247,151.747,31.7108
09.02.2018 19:00:00.000,151.738,155.458,151.598,154.718,34.9419
09.02.2018 20:00:00.000,154.727,157.158,153.458,155.907,52.0805
12.02.2018 14:00:00.000,158.477,160.278,157.497,159.568,33.2224
12.02.2018 15:00:00.000,159.578,160.818,158.787,160.787,70.4103
12.02.2018 16:00:00.000,160.775,162.108,160.527,162.068,59.5886
12.02.2018 17:00:00.000,162.067,162.858,161.817,162.487,47.0105
12.02.2018 18:00:00.000,162.498,162.968,161.858,162.858,36.3418
12.02.2018 19:00:00.000,162.857,163.258,162.488,163.097,45.0237
12.02.2018 20:00:00.000,163.098,163.878,162.537,162.757,53.7665
13.02.2018 14:00:00.000,161.778,163.258,161.708,162.487,37.5301
13.02.2018 15:00:00.000,162.457,163.778,162.257,163.608,56.0026
13.02.2018 16:00:00.000,163.607,163.607,162.468,162.958,50.1909
13.02.2018 17:00:00.000,162.957,163.108,162.448,162.738,30.777
13.02.2018 18:00:00.000,162.738,164.207,162.737,163.448,40.5553
13.02.2018 19:00:00.000,163.447,164.408,163.367,164.277,42.2393
13.02.2018 20:00:00.000,164.268,164.738,163.797,164.348,45.9558
14.02.2018 14:00:00.000,163.017,164.297,162.877,163.638,25.0857
14.02.2018 15:00:00.000,163.638,165.537,163.357,165.347,54.0345
14.02.2018 16:00:00.000,165.328,165.777,164.937,165.187,48.3031
14.02.2018 17:00:00.000,165.207,165.967,164.947,165.877,36.6902
14.02.2018 18:00:00.000,165.877,166.187,165.647,166.068,32.963
14.02.2018 19:00:00.000,166.067,167.298,166.067,167.207,38.6681
14.02.2018 20:00:00.000,167.208,167.508,167.007,167.347,41.779
15.02.2018 14:00:00.000,169.748,172.037,168.997,171.357,31.8751
15.02.2018 15:00:00.000,171.368,171.468,169.607,169.658,63.2911
15.02.2018 16:00:00.000,169.677,171.677,169.197,171.318,56.6556
15.02.2018 17:00:00.000,171.297,172.067,171.037,171.997,40.282
15.02.2018 18:00:00.000,172.007,172.758,171.637,171.967,44.2474
15.02.2018 19:00:00.000,171.968,173.008,171.957,172.848,40.8577
15.02.2018 20:00:00.000,172.857,173.077,172.538,172.932,46.0382
16.02.2018 14:00:00.000,172.425,173.868,171.758,173.248,27.4492
16.02.2018 15:00:00.000,173.268,174.558,172.627,174.038,50.0689
16.02.2018 16:00:00.000,174.018,174.548,173.768,174.297,43.1114
16.02.2018 17:00:00.000,174.297,174.798,173.828,174.287,34.9247
16.02.2018 18:00:00.000,174.287,174.488,172.677,173.077,50.6142
16.02.2018 19:00:00.000,173.098,173.748,172.517,173.378,52.6587
16.02.2018 20:00:00.000,173.388,173.798,172.422,172.428,52.7747
20.02.2018 14:00:00.000,172.008,173.017,171.557,172.847,31.0541
20.02.2018 15:00:00.000,172.858,173.988,172.697,173.418,50.874
20.02.2018 16:00:00.000,173.418,174.238,173.337,174.057,39.4308
20.02.2018 17:00:00.000,174.058,174.228,173.677,173.767,28.9481
20.02.2018 18:00:00.000,173.767,174.158,173.327,174.078,31.2552
20.02.2018 19:00:00.000,174.097,174.148,171.972,172.578,39.5871
20.02.2018 20:00:00.000,172.578,172.777,171.407,171.791,50.603
21.02.2018 14:00:00.000,172.748,173.567,172.427,173.028,11.2858
21.02.2018 15:00:00.000,173.027,173.768,172.798,173.687,14.1399
21.02.2018 16:00:00.000,173.688,174.058,172.977,173.688,8.2007
21.02.2018 17:00:00.000,173.697,173.728,172.647,173.068,9.8968
21.02.2018 18:00:00.000,173.058,173.408,172.747,173.318,4.6303
21.02.2018 19:00:00.000,173.308,174.108,173.087,173.417,19.4843
21.02.2018 20:00:00.000,173.418,173.458,171.047,171.087,31.1846
22.02.2018 14:00:00.000,171.917,173.328,171.697,172.628,13.7345
22.02.2018 15:00:00.000,172.768,173.888,172.417,173.448,17.9942
22.02.2018 16:00:00.000,173.458,173.938,173.107,173.808,9.7465
22.02.2018 17:00:00.000,173.807,173.898,172.728,173.018,8.0097
22.02.2018 18:00:00.000,172.987,173.378,172.308,172.848,14.8182
22.02.2018 19:00:00.000,172.837,173.337,172.067,172.218,10.86
22.02.2018 20:00:00.000,172.217,172.978,171.807,172.588,18.3409
23.02.2018 14:00:00.000,173.747,174.608,173.597,174.058,12.4935
23.02.2018 15:00:00.000,174.078,174.438,173.537,174.388,14.1868
23.02.2018 16:00:00.000,174.388,174.778,174.127,174.658,7.6183
23.02.2018 17:00:00.000,174.657,174.738,174.267,174.568,5.5788
23.02.2018 18:00:00.000,174.567,174.568,174.157,174.527,5.149
23.02.2018 19:00:00.000,174.528,174.988,174.267,174.977,6.4291
23.02.2018 20:00:00.000,174.968,175.638,174.948,175.548,9.96
26.02.2018 14:00:00.000,176.288,177.988,176.278,177.718,10.6993
26.02.2018 15:00:00.000,177.708,178.397,177.287,177.648,12.4279
26.02.2018 16:00:00.000,177.647,178.988,177.597,178.828,7.1157
26.02.2018 17:00:00.000,178.818,179.117,178.338,178.518,8.2342
26.02.2018 18:00:00.000,178.527,178.988,178.480,178.937,4.9791
26.02.2018 19:00:00.000,178.938,179.368,178.937,179.008,7.0968
26.02.2018 20:00:00.000,179.007,179.278,178.488,178.968,10.2307
27.02.2018 14:00:00.000,179.087,179.888,178.818,179.378,13.3421
27.02.2018 15:00:00.000,179.378,180.458,178.781,179.028,15.8525
27.02.2018 16:00:00.000,179.027,179.538,178.687,178.757,16.4296
27.02.2018 17:00:00.000,178.758,179.417,178.147,179.348,13.4132
27.02.2018 18:00:00.000,179.338,179.908,179.107,179.458,10.3073
27.02.2018 19:00:00.000,179.468,179.768,178.977,179.498,15.4145
27.02.2018 20:00:00.000,179.497,179.638,178.342,178.342,17.4588
28.02.2018 14:00:00.000,179.247,179.908,179.067,179.828,7.8642
28.02.2018 15:00:00.000,179.828,180.600,179.197,179.607,11.411
28.02.2018 16:00:00.000,179.617,179.778,178.498,179.093,66.8494
28.02.2018 17:00:00.000,179.093,179.968,178.868,179.857,77.2696
28.02.2018 18:00:00.000,179.857,180.338,179.442,180.288,30.636
28.02.2018 19:00:00.000,180.288,180.478,179.267,179.438,11.3887
28.02.2018 20:00:00.000,179.438,179.598,178.047,178.148,24.8329
01.03.2018 14:00:00.000,178.538,179.345,177.477,177.898,6.5344
01.03.2018 15:00:00.000,177.897,179.758,177.637,178.357,17.9372
01.03.2018 16:00:00.000,178.357,178.948,178.157,178.347,16.7472
01.03.2018 17:00:00.000,178.337,178.418,175.778,175.957,5.1198
01.03.2018 18:00:00.000,175.957,175.957,173.258,173.287,3.999
01.03.2018 19:00:00.000,173.278,175.058,172.677,174.938,3.0826
01.03.2018 20:00:00.000,174.929,175.838,173.917,174.927,5.8167
02.03.2018 14:00:00.000,172.658,174.278,172.447,173.512,3.4095
02.03.2018 15:00:00.000,173.517,175.237,173.297,174.527,6.7493
02.03.2018 16:00:00.000,174.517,175.258,174.008,175.047,6.0958
02.03.2018 17:00:00.000,175.048,176.107,174.867,175.797,6
02.03.2018 18:00:00.000,175.797,175.898,174.117,174.798,4.9677
02.03.2018 19:00:00.000,174.788,175.767,174.728,175.017,4.7878
02.03.2018 20:00:00.000,175.017,176.288,174.608,176.137,5.2578
05.03.2018 14:00:00.000,175.068,176.558,174.517,175.308,4.0786
05.03.2018 15:00:00.000,175.297,176.458,174.767,176.377,8.4219
05.03.2018 16:00:00.000,176.377,177.417,176.147,177.278,5.4044
05.03.2018 17:00:00.000,177.287,177.598,176.718,177.368,5.0087
05.03.2018 18:00:00.000,177.377,177.728,176.827,177.397,4.8065
05.03.2018 19:00:00.000,177.397,177.417,176.447,177.337,48.3487
05.03.2018 20:00:00.000,177.337,177.578,176.807,176.827,78.7172
06.03.2018 14:00:00.000,177.877,178.208,177.387,177.877,50.6337
06.03.2018 15:00:00.000,177.877,178.238,176.788,177.017,85.1311
06.03.2018 16:00:00.000,177.007,177.038,176.318,176.957,82.4549
06.03.2018 17:00:00.000,176.958,177.398,176.557,177.388,4.358
06.03.2018 18:00:00.000,177.398,177.528,176.327,176.477,3.9271
06.03.2018 19:00:00.000,176.458,176.988,176.128,176.698,3.6158
06.03.2018 20:00:00.000,176.697,176.817,176.197,176.677,3.3963
07.03.2018 14:00:00.000,175.087,175.828,174.807,174.847,3.6917
07.03.2018 15:00:00.000,174.848,175.458,174.647,175.318,6.1102
07.03.2018 16:00:00.000,175.317,175.338,174.677,174.697,2.622
07.03.2018 17:00:00.000,174.707,175.337,174.257,175.208,4.1065
07.03.2018 18:00:00.000,175.208,175.698,174.437,175.238,4.2136
07.03.2018 19:00:00.000,175.237,175.598,174.897,175.028,3.4222
07.03.2018 20:00:00.000,175.028,175.568,174.737,174.978,3.612
08.03.2018 14:00:00.000,175.427,176.038,175.237,175.327,2.0686
08.03.2018 15:00:00.000,175.327,175.678,175.067,175.478,3.4239
08.03.2018 16:00:00.000,175.498,176.478,175.427,176.418,3.3934
08.03.2018 17:00:00.000,176.427,176.698,176.048,176.608,4.3269
08.03.2018 18:00:00.000,176.617,176.948,176.058,176.628,3.9674
08.03.2018 19:00:00.000,176.638,177.088,176.247,176.957,2.9014
08.03.2018 20:00:00.000,176.938,177.098,176.267,176.868,4.4533
09.03.2018 14:00:00.000,177.767,178.398,177.377,177.978,2.9518
09.03.2018 15:00:00.000,177.978,178.888,177.937,178.587,4.446
09.03.2018 16:00:00.000,178.587,179.618,178.548,179.418,3.9441
09.03.2018 17:00:00.000,179.417,179.637,178.917,179.088,2.8815
09.03.2018 18:00:00.000,179.097,179.517,178.908,179.497,1.6854
09.03.2018 19:00:00.000,179.517,179.698,179.267,179.637,1.6295
09.03.2018 20:00:00.000,179.646,179.978,179.557,179.963,2.5174
12.03.2018 13:00:00.000,180.198,181.898,180.198,181.368,2.2409
12.03.2018 14:00:00.000,181.377,182.178,181.377,181.588,3.2689
12.03.2018 15:00:00.000,181.587,181.878,180.878,181.877,3.355
12.03.2018 16:00:00.000,181.878,182.057,181.647,181.738,2.1639
12.03.2018 17:00:00.000,181.737,182.168,181.597,181.637,1.7758
12.03.2018 18:00:00.000,181.638,181.787,181.057,181.697,2.6702
12.03.2018 19:00:00.000,181.698,182.378,181.527,181.717,2.6327
13.03.2018 13:00:00.000,182.467,183.287,182.207,183.158,2.2746
13.03.2018 14:00:00.000,183.157,183.488,182.507,182.708,3.8909
13.03.2018 15:00:00.000,182.708,182.740,181.337,181.897,6.1272
13.03.2018 16:00:00.000,181.899,182.198,180.808,181.987,4.4083
13.03.2018 17:00:00.000,181.988,182.528,181.338,181.408,3.318
13.03.2018 18:00:00.000,181.407,181.708,180.457,180.898,4.8148
13.03.2018 19:00:00.000,180.907,181.138,179.227,179.978,5.005
14.03.2018 13:00:00.000,180.347,180.498,178.547,179.018,2.8568
14.03.2018 14:00:00.000,179.044,179.768,178.297,178.998,5.3431
14.03.2018 15:00:00.000,179.007,179.258,177.807,178.308,4.9204
14.03.2018 16:00:00.000,178.328,179.068,178.027,178.948,5.3378
14.03.2018 17:00:00.000,178.948,179.607,178.478,179.358,3.4854
14.03.2018 18:00:00.000,179.357,179.528,178.177,178.637,3.0735
14.03.2018 19:00:00.000,178.638,178.688,177.987,178.447,4.2396
15.03.2018 13:00:00.000,178.397,178.818,178.267,178.628,1.6066
15.03.2018 14:00:00.000,178.627,179.728,178.627,179.487,2.834
15.03.2018 15:00:00.000,179.478,180.190,179.437,179.778,2.7439
15.03.2018 16:00:00.000,179.777,179.858,179.147,179.508,2.6186
15.03.2018 17:00:00.000,179.507,179.607,178.097,178.170,2.0861
15.03.2018 18:00:00.000,178.170,178.948,178.067,178.947,2.2194
15.03.2018 19:00:00.000,178.938,179.248,178.597,178.718,2.8828
16.03.2018 13:00:00.000,178.627,179.106,178.137,178.667,2.1971
16.03.2018 14:00:00.000,178.668,178.838,178.297,178.597,1.9604
16.03.2018 15:00:00.000,178.598,178.738,177.618,177.738,2.3705
16.03.2018 16:00:00.000,177.748,178.588,177.687,178.567,1.8912
16.03.2018 17:00:00.000,178.568,178.708,178.247,178.527,1.3499
16.03.2018 18:00:00.000,178.528,178.678,178.187,178.638,1.1553
16.03.2018 19:00:00.000,178.637,178.728,177.857,177.868,1.729
19.03.2018 13:00:00.000,177.297,177.427,176.297,176.798,1.9101
19.03.2018 14:00:00.000,176.797,176.868,175.567,175.827,2.8102
19.03.2018 15:00:00.000,175.827,176.018,174.497,174.667,3.7123
19.03.2018 16:00:00.000,174.667,175.378,174.027,174.507,3.3826
19.03.2018 17:00:00.000,174.507,174.738,173.648,174.461,3.6935
19.03.2018 18:00:00.000,174.494,174.868,173.827,174.638,3.2689
19.03.2018 19:00:00.000,174.637,175.397,174.317,175.268,3.9233
20.03.2018 13:00:00.000,175.278,176.778,175.197,176.217,2.1708
20.03.2018 14:00:00.000,176.217,176.388,175.497,176.148,3.892
